year,d,time,clouds,pressure,humidity,rain,snow,temperature,dew_temperature,visibility,wind_direction,gust_speed,wind_speed,area
2017,317,23,9.0,975.9,94.0,0.0,87.0,-117.0,-8.7,1250.0,345.0,1.4,0.9,4
2017,318,0,9.0,976.5,95.0,0.0,87.0,-144.0,-9.1,1220.0,338.0,1.3,0.7,4
2017,318,1,5.0,977.0,92.0,0.0,86.0,-164.0,-10.2,50000.0,0.0,0.7,0.0,4
2017,318,2,8.0,977.4,93.0,0.0,86.0,-167.0,-10.1,14100.0,176.0,2.4,1.3,4
2017,318,3,8.0,978.2,94.0,0.0,86.0,-181.0,-9.9,20740.0,162.0,0.9,0.5,4
2017,318,4,8.0,979.3,94.0,0.7,87.0,-194.0,-9.3,2250.0,258.0,1.0,0.5,4
2017,318,5,8.0,980.1,94.0,0.0,87.0,-207.0,-8.8,3770.0,199.0,1.9,0.9,4
2017,318,6,9.0,980.7,95.0,0.2,87.0,-199.0,-7.9,1600.0,0.0,0.7,0.0,4
2017,318,7,9.0,981.3,96.0,1.2,88.0,-172.0,-6.8,1230.0,274.0,1.2,0.7,4
2017,318,8,9.0,982.2,97.0,0.8,88.0,-142.0,-5.1,780.0,17.0,2.6,1.5,4
2017,318,9,8.0,983.1,97.0,0.7,90.0,-97.0,-3.7,500.0,358.0,8.3,5.1,4
2017,318,10,8.0,984.0,94.0,0.9,92.0,-64.0,-4.0,840.0,356.0,8.6,6.3,4
2017,318,11,9.0,984.8,91.0,0.7,93.0,-66.0,-4.9,1590.0,2.0,8.1,5.0,4
2017,318,12,9.0,985.1,90.0,0.5,93.0,-71.0,-5.0,2790.0,354.0,7.5,5.5,4
2017,318,13,9.0,985.9,91.0,0.0,93.0,-74.0,-4.9,2250.0,357.0,5.9,4.3,4
2017,318,14,9.0,986.7,93.0,0.7,93.0,-76.0,-4.8,1560.0,353.0,5.8,4.7,4
2017,318,15,9.0,987.4,93.0,0.5,93.0,-83.0,-5.3,2590.0,344.0,5.6,3.8,4
2017,318,16,8.0,988.1,94.0,0.5,93.0,-94.0,-5.5,3150.0,345.0,3.7,2.8,4
2017,318,17,8.0,988.8,93.0,0.0,93.0,-105.0,-6.0,24560.0,318.0,3.1,2.4,4
2017,318,18,8.0,989.3,92.0,0.0,93.0,-124.0,-6.4,50000.0,324.0,3.3,2.4,4
2017,318,19,7.0,990.0,87.0,0.0,93.0,-131.0,-7.4,50000.0,311.0,4.6,3.6,4
2017,318,20,7.0,990.6,86.0,0.0,93.0,-102.0,-8.5,50000.0,329.0,4.5,3.0,4
2017,318,21,5.0,991.4,88.0,0.0,93.0,-94.0,-9.4,50000.0,306.0,2.1,0.9,4
2017,318,22,0.0,992.3,85.0,0.0,92.0,-92.0,-12.4,50000.0,295.0,3.7,2.0,4
2017,318,23,0.0,992.9,86.0,0.0,92.0,-91.0,-13.5,50000.0,140.0,2.0,1.3,4
2017,319,0,0.0,993.8,87.0,0.0,92.0,-117.0,-16.2,50000.0,160.0,3.5,2.8,4
2017,319,1,0.0,994.4,86.0,0.0,92.0,-100.0,-18.2,50000.0,162.0,4.3,3.7,4
2017,319,2,0.0,995.3,87.0,0.0,92.0,-112.0,-18.4,50000.0,162.0,3.9,2.8,4
2017,319,3,0.0,996.0,86.0,0.0,92.0,-114.0,-19.8,50000.0,199.0,3.9,2.5,4
2017,319,4,0.0,996.7,87.0,0.0,92.0,-114.0,-20.9,50000.0,169.0,4.3,3.4,4
2017,319,5,1.0,997.0,84.0,0.0,92.0,-115.0,-22.8,50000.0,160.0,5.5,4.6,4
2017,319,6,0.0,997.6,85.0,0.0,92.0,-101.0,-21.7,50000.0,161.0,5.6,4.1,4
2017,319,7,0.0,997.8,87.0,0.0,92.0,-78.0,-18.9,50000.0,149.0,3.9,3.0,4
2017,319,8,0.0,997.8,89.0,0.0,92.0,-60.0,-15.5,50000.0,201.0,1.6,0.5,4
2017,319,9,0.0,997.4,79.0,0.0,92.0,-33.0,-12.7,45010.0,0.0,1.2,0.0,4
2017,319,10,0.0,997.5,68.0,0.0,91.0,-24.0,-11.4,43090.0,164.0,4.2,2.4,4
2017,319,11,0.0,997.6,64.0,0.0,91.0,-13.0,-12.3,50000.0,188.0,5.2,3.0,4
2017,319,12,0.0,997.7,68.0,0.0,91.0,-10.0,-12.0,49340.0,176.0,5.2,3.1,4
2017,319,13,0.0,997.7,72.0,0.0,91.0,-12.0,-11.6,31170.0,187.0,6.6,4.4,4
2017,319,14,0.0,997.8,70.0,0.0,91.0,-13.0,-12.1,25350.0,197.0,8.8,4.4,4
2017,319,15,1.0,998.1,71.0,0.0,91.0,-20.0,-12.7,50000.0,194.0,7.0,4.0,4
2017,319,16,3.0,998.3,74.0,0.0,91.0,-28.0,-13.1,50000.0,174.0,4.6,3.5,4
2017,319,17,0.0,998.6,75.0,0.0,91.0,-34.0,-14.0,50000.0,176.0,5.0,3.5,4
2017,319,18,0.0,998.7,78.0,0.0,91.0,-44.0,-15.4,50000.0,159.0,3.3,2.2,4
2017,319,19,1.0,998.4,90.0,0.0,91.0,-51.0,-14.4,50000.0,176.0,6.2,5.0,4
2017,319,20,3.0,998.2,81.0,0.0,91.0,-54.0,-12.8,50000.0,177.0,5.9,4.9,4
2017,319,21,0.0,998.2,82.0,0.0,91.0,-56.0,-11.9,50000.0,177.0,6.8,4.8,4
2017,319,22,0.0,998.3,79.0,0.0,91.0,-65.0,-12.2,50000.0,174.0,7.8,5.8,4
2017,319,23,0.0,998.4,79.0,0.0,91.0,-65.0,-12.1,50000.0,184.0,6.7,5.4,4
2017,320,0,0.0,998.7,77.0,0.0,90.0,-67.0,-14.9,50000.0,191.0,4.4,2.7,4
2017,320,1,3.0,998.9,84.0,0.0,91.0,-66.0,-12.3,49800.0,184.0,6.6,3.8,4
2017,320,2,7.0,998.9,83.0,0.0,90.0,-67.0,-13.6,50000.0,186.0,5.9,4.7,4
2017,320,3,3.0,999.0,87.0,0.0,91.0,-56.0,-13.2,50000.0,184.0,6.2,4.6,4
2017,320,4,0.0,999.2,83.0,0.0,90.0,-53.0,-13.8,50000.0,177.0,5.0,3.8,4
2017,320,5,3.0,999.1,81.0,0.0,90.0,-43.0,-14.0,50000.0,156.0,5.7,4.6,4
2017,320,6,7.0,998.8,81.0,0.0,90.0,-37.0,-12.8,50000.0,174.0,3.8,2.4,4
2017,320,7,7.0,998.0,78.0,0.0,90.0,-30.0,-11.0,30020.0,168.0,8.4,5.1,4
2017,320,8,7.0,997.7,72.0,0.0,90.0,-25.0,-10.3,10090.0,168.0,11.4,7.8,4
2017,320,9,7.0,997.2,61.0,0.0,90.0,-14.0,-9.8,31760.0,185.0,12.4,7.6,4
2017,320,10,7.0,997.0,61.0,0.0,90.0,5.0,-9.0,30160.0,182.0,14.3,8.1,4
2017,320,11,7.0,996.9,60.0,0.0,90.0,-4.0,-8.1,50000.0,174.0,11.0,6.5,4
2017,320,12,3.0,996.4,59.0,0.0,90.0,1.0,-8.0,47590.0,176.0,14.0,9.0,4
2017,320,13,1.0,996.5,61.0,0.0,90.0,5.0,-7.8,50000.0,178.0,11.1,7.0,4
2017,320,14,1.0,996.4,58.0,0.0,89.0,0.0,-8.4,50000.0,182.0,12.2,8.0,4
2017,320,15,1.0,996.2,59.0,0.0,89.0,-8.0,-8.9,50000.0,179.0,12.4,7.4,4
2017,320,16,3.0,996.5,61.0,0.0,89.0,-20.0,-9.4,50000.0,169.0,9.1,5.1,4
2017,320,17,5.0,996.6,61.0,0.0,89.0,-28.0,-9.8,50000.0,167.0,7.3,4.2,4
2017,320,18,5.0,996.8,65.0,0.0,89.0,-38.0,-9.9,50000.0,166.0,6.5,3.6,4
2017,320,19,0.0,996.7,65.0,0.0,89.0,-40.0,-10.7,50000.0,170.0,7.3,4.3,4
2017,320,20,0.0,996.4,64.0,0.0,89.0,-41.0,-11.1,50000.0,176.0,9.3,5.9,4
2017,320,21,1.0,996.3,66.0,0.0,89.0,-35.0,-10.9,50000.0,174.0,9.8,5.7,4
2017,320,22,1.0,996.2,71.0,0.0,89.0,-27.0,-11.0,50000.0,174.0,6.9,4.8,4
2017,320,23,1.0,995.9,72.0,0.0,89.0,-24.0,-10.7,50000.0,174.0,10.6,7.0,4
2017,321,0,7.0,996.1,74.0,0.0,89.0,-22.0,-10.6,50000.0,174.0,7.9,5.7,4
2017,321,1,1.0,996.0,77.0,0.0,89.0,-22.0,-10.0,50000.0,168.0,9.9,6.4,4
2017,321,2,8.0,996.0,80.0,0.0,89.0,-28.0,-9.5,50000.0,171.0,7.8,5.6,4
2017,321,3,8.0,995.7,79.0,0.0,89.0,-31.0,-8.7,50000.0,178.0,6.7,4.4,4
2017,321,4,8.0,995.5,79.0,0.0,89.0,-32.0,-8.4,50000.0,167.0,8.1,5.3,4
2017,321,5,7.0,995.5,73.0,0.0,89.0,-30.0,-8.3,50000.0,165.0,7.9,5.9,4
2017,321,6,8.0,995.5,72.0,0.0,89.0,-26.0,-8.0,50000.0,171.0,8.1,5.2,4
2017,321,7,7.0,995.6,69.0,0.0,88.0,-14.0,-8.0,50000.0,161.0,8.5,5.6,4
2017,321,8,7.0,995.9,71.0,0.0,88.0,-5.0,-7.1,50000.0,166.0,6.5,4.6,4
2017,321,9,7.0,995.7,68.0,0.0,88.0,4.0,-6.5,48670.0,176.0,8.8,5.5,4
2017,321,10,5.0,995.6,60.0,0.0,88.0,18.0,-6.4,47320.0,176.0,11.2,6.5,4
2017,321,11,8.0,995.5,66.0,0.0,88.0,23.0,-6.0,50000.0,185.0,8.1,4.2,4
2017,321,12,8.0,995.4,63.0,0.0,88.0,15.0,-6.1,50000.0,169.0,6.0,3.8,4
2017,321,13,8.0,995.1,62.0,0.0,88.0,14.0,-5.9,50000.0,168.0,6.5,4.0,4
2017,321,14,3.0,995.0,59.0,0.0,88.0,12.0,-7.0,50000.0,172.0,8.4,5.4,4
2017,321,15,0.0,995.1,61.0,0.0,88.0,8.0,-7.5,50000.0,190.0,7.8,4.3,4
2017,321,16,0.0,995.7,66.0,0.0,88.0,4.0,-7.5,50000.0,182.0,7.3,4.5,4
2017,321,17,1.0,995.8,70.0,0.0,88.0,-3.0,-7.5,50000.0,202.0,8.2,6.0,4
2017,321,18,0.0,996.1,71.0,0.0,88.0,-6.0,-8.2,50000.0,201.0,6.2,4.4,4
2017,321,19,1.0,996.1,75.0,0.0,88.0,-10.0,-7.8,50000.0,191.0,8.9,5.6,4
2017,321,20,8.0,996.4,75.0,0.0,88.0,-12.0,-7.8,50000.0,183.0,4.7,2.4,4
2017,321,21,8.0,996.2,75.0,0.0,88.0,-13.0,-7.3,50000.0,191.0,3.7,2.1,4
2017,321,22,8.0,996.1,75.0,0.0,88.0,-15.0,-6.5,50000.0,173.0,5.0,3.4,4
2017,321,23,8.0,995.9,74.0,0.0,88.0,-19.0,-6.3,50000.0,173.0,4.4,2.7,4
2017,322,0,8.0,995.6,73.0,0.0,87.0,-21.0,-6.3,50000.0,180.0,4.2,2.5,4
2017,322,1,8.0,995.4,73.0,0.0,87.0,-24.0,-6.3,50000.0,176.0,5.4,3.4,4
2017,322,2,8.0,995.2,73.0,0.0,87.0,-27.0,-7.0,50000.0,171.0,7.4,4.0,4
2017,322,3,8.0,994.9,76.0,0.0,87.0,-31.0,-6.8,50000.0,187.0,5.4,2.8,4
2017,322,4,8.0,994.9,78.0,0.0,87.0,-34.0,-6.5,50000.0,198.0,5.2,2.4,4
2017,322,5,8.0,994.8,80.0,0.0,87.0,-33.0,-5.9,50000.0,199.0,4.1,2.8,4
2017,322,6,7.0,994.3,81.0,0.0,87.0,-27.0,-5.3,50000.0,175.0,3.9,2.1,4
2017,322,7,7.0,993.7,78.0,0.0,87.0,-16.0,-4.7,45470.0,165.0,5.3,3.3,4
2017,322,8,0.0,993.3,73.0,0.0,87.0,-9.0,-4.8,49550.0,156.0,7.0,4.2,4
2017,322,9,3.0,992.9,71.0,0.0,87.0,-1.0,-4.3,42600.0,171.0,7.3,4.8,4
2017,322,10,0.0,992.6,65.0,0.0,87.0,8.0,-4.1,40960.0,164.0,8.3,5.3,4
2017,322,11,0.0,992.3,61.0,0.0,87.0,8.0,-4.4,50000.0,158.0,7.6,4.1,4
2017,322,12,8.0,992.1,67.0,0.0,87.0,10.0,-4.0,50000.0,164.0,6.8,4.1,4
2017,322,13,7.0,991.7,68.0,0.0,87.0,15.0,-3.7,50000.0,152.0,7.2,3.5,4
2017,322,14,8.0,991.5,69.0,0.0,87.0,16.0,-3.8,50000.0,163.0,7.6,4.6,4
2017,322,15,7.0,991.2,72.0,0.0,87.0,14.0,-3.6,50000.0,156.0,5.8,3.3,4
2017,322,16,8.0,991.3,74.0,0.0,87.0,8.0,-3.7,50000.0,162.0,4.2,2.8,4
2017,322,17,8.0,991.3,78.0,0.0,87.0,2.0,-3.7,50000.0,166.0,3.5,2.2,4
2017,322,18,8.0,991.3,78.0,0.0,86.0,1.0,-4.0,50000.0,220.0,1.3,0.9,4
2017,322,19,8.0,991.1,81.0,0.0,86.0,0.0,-3.8,50000.0,356.0,1.7,1.2,4
2017,322,20,8.0,990.9,82.0,0.0,86.0,1.0,-3.8,50000.0,167.0,1.5,0.9,4
2017,322,21,8.0,991.0,84.0,0.0,86.0,4.0,-3.7,50000.0,0.0,0.8,0.0,4
2017,322,22,8.0,991.0,84.0,0.0,86.0,5.0,-3.8,50000.0,0.0,0.5,0.0,4
2017,322,23,7.0,991.0,85.0,0.0,86.0,12.0,-4.0,50000.0,149.0,1.0,0.7,4
2017,323,0,8.0,990.9,87.0,0.0,86.0,2.0,-3.9,31460.0,166.0,0.9,0.6,4
2017,323,1,7.0,990.9,91.0,0.0,85.0,-1.0,-3.8,10140.0,169.0,1.9,1.4,4
2017,323,2,8.0,991.0,92.0,0.0,86.0,0.0,-3.8,3940.0,0.0,1.0,0.0,4
2017,323,3,7.0,990.9,92.0,0.0,86.0,-5.0,-4.2,2680.0,147.0,1.2,0.8,4
2017,323,4,8.0,991.0,94.0,0.0,86.0,-10.0,-4.3,8570.0,163.0,1.8,1.1,4
2017,323,5,8.0,991.4,94.0,0.0,84.0,-7.0,-4.1,6950.0,165.0,2.0,1.6,4
2017,323,6,7.0,991.3,94.0,0.0,86.0,-10.0,-3.5,31390.0,157.0,2.3,1.6,4
2017,323,7,8.0,991.8,89.0,0.0,86.0,-11.0,-3.2,7320.0,275.0,2.7,1.4,4
2017,323,8,8.0,992.4,85.0,0.0,85.0,-8.0,-3.1,3230.0,305.0,3.9,1.4,4
2017,323,9,8.0,992.6,82.0,0.0,85.0,-4.0,-2.8,33780.0,271.0,4.8,2.2,4
2017,323,10,7.0,993.0,80.0,0.0,85.0,0.0,-2.3,33190.0,310.0,6.5,4.1,4
2017,323,11,9.0,993.6,83.0,0.0,85.0,9.0,-1.9,3880.0,291.0,5.3,2.7,4
2017,323,12,8.0,994.0,78.0,0.0,86.0,-1.0,-2.4,50000.0,253.0,5.8,2.0,4
2017,323,13,7.0,994.6,69.0,0.0,86.0,-6.0,-3.7,50000.0,203.0,5.6,3.1,4
2017,323,14,7.0,995.0,67.0,0.0,85.0,0.0,-4.0,50000.0,164.0,5.0,3.0,4
2017,323,15,7.0,995.2,74.0,0.0,85.0,-7.0,-2.6,50000.0,300.0,13.1,8.5,4
2017,323,16,7.0,995.8,74.0,0.0,85.0,-17.0,-3.3,20350.0,312.0,14.7,9.6,4
2017,323,17,7.0,996.3,78.0,0.0,85.0,-22.0,-3.2,15270.0,311.0,14.0,9.4,4
2017,323,18,7.0,997.2,78.0,0.0,86.0,-30.0,-3.3,42050.0,321.0,12.2,8.3,4
2017,323,19,7.0,997.7,76.0,0.0,86.0,-49.0,-3.7,49480.0,304.0,14.5,8.2,4
2017,323,20,7.0,997.9,75.0,0.0,86.0,-58.0,-3.8,19690.0,313.0,15.0,9.8,4
2017,323,21,8.0,997.6,73.0,0.0,86.0,-47.0,-3.9,34300.0,301.0,14.7,10.7,4
2017,323,22,7.0,997.6,77.0,0.0,86.0,-54.0,-3.1,27970.0,302.0,15.2,8.4,4
2017,323,23,7.0,998.5,80.0,0.0,86.0,-52.0,-1.8,50000.0,299.0,12.7,8.5,4
2017,324,0,7.0,998.6,93.0,0.0,88.0,-44.0,-0.8,990.0,322.0,23.0,16.8,4
2017,324,1,8.0,1000.9,95.0,0.0,87.0,-48.0,-0.7,26490.0,323.0,15.3,10.5,4
2017,324,2,8.0,1002.4,88.0,0.0,87.0,-47.0,-1.7,50000.0,320.0,11.9,9.0,4
2017,324,3,8.0,1003.2,84.0,0.0,87.0,-52.0,-3.0,25110.0,319.0,17.3,12.9,4
2017,324,4,7.0,1003.8,80.0,0.0,87.0,-56.0,-4.0,37090.0,317.0,13.8,10.3,4
2017,324,5,7.0,1004.1,81.0,0.0,88.0,-53.0,-3.7,13560.0,321.0,16.8,14.0,4
2017,324,6,7.0,1006.1,74.0,0.0,88.0,-46.0,-5.0,34800.0,322.0,13.7,9.1,4
2017,324,7,7.0,1006.0,70.0,0.0,88.0,-39.0,-5.9,32830.0,319.0,15.8,11.4,4
2017,324,8,1.0,1006.5,70.0,0.0,88.0,-20.0,-5.6,39350.0,324.0,10.9,8.0,4
2017,324,9,0.0,1007.0,67.0,0.0,88.0,1.0,-5.8,40800.0,315.0,9.7,7.0,4
2017,324,10,1.0,1007.5,68.0,0.0,88.0,10.0,-5.2,35710.0,304.0,10.6,8.0,4
2017,324,11,0.0,1008.0,61.0,0.0,88.0,14.0,-5.8,39730.0,272.0,5.7,3.1,4
2017,324,12,1.0,1008.3,66.0,0.0,88.0,3.0,-5.8,46830.0,294.0,9.2,6.4,4
2017,324,13,1.0,1008.4,62.0,0.0,87.0,9.0,-6.9,47460.0,275.0,6.0,2.8,4
2017,324,14,7.0,1008.3,66.0,0.0,87.0,1.0,-5.6,49640.0,232.0,4.3,1.8,4
2017,324,15,7.0,1008.1,66.0,0.0,87.0,-6.0,-6.3,48700.0,247.0,5.2,3.3,4
2017,324,16,7.0,1007.9,66.0,0.0,87.0,-16.0,-7.2,50000.0,191.0,5.3,3.0,4
2017,324,17,7.0,1007.6,68.0,0.0,87.0,-25.0,-7.3,50000.0,173.0,4.8,3.0,4
2017,324,18,3.0,1007.1,69.0,0.0,87.0,-29.0,-8.0,50000.0,228.0,4.9,2.0,4
2017,324,19,1.0,1006.8,74.0,0.0,87.0,-34.0,-8.9,50000.0,234.0,3.0,1.3,4
2017,324,20,7.0,1006.4,78.0,0.0,87.0,-33.0,-9.0,50000.0,162.0,4.7,3.7,4
2017,324,21,7.0,1005.8,77.0,0.0,87.0,-11.0,-8.2,50000.0,170.0,4.0,3.0,4
2017,324,22,7.0,1005.4,79.0,0.0,87.0,2.0,-8.4,50000.0,179.0,3.8,2.9,4
2017,324,23,7.0,1005.0,78.0,0.0,87.0,8.0,-8.4,50000.0,170.0,3.4,1.6,4
2017,325,0,7.0,1004.5,76.0,0.0,87.0,-2.0,-8.1,50000.0,173.0,6.7,4.7,4
2017,325,1,7.0,1004.5,75.0,0.0,87.0,4.0,-8.5,50000.0,179.0,5.1,3.1,4
2017,325,2,7.0,1004.5,74.0,0.0,87.0,5.0,-8.6,50000.0,171.0,7.7,5.8,4
2017,325,3,7.0,1004.8,75.0,0.0,87.0,-3.0,-9.0,50000.0,173.0,5.4,4.0,4
2017,325,4,7.0,1005.0,76.0,0.0,87.0,0.0,-9.1,50000.0,185.0,3.7,2.7,4
2017,325,5,7.0,1005.3,76.0,0.0,87.0,8.0,-8.7,50000.0,177.0,4.6,3.5,4
2017,325,6,7.0,1005.7,74.0,0.0,87.0,17.0,-8.5,50000.0,207.0,4.8,2.3,4
2017,325,7,7.0,1006.2,73.0,0.0,87.0,15.0,-8.1,50000.0,196.0,2.9,1.6,4
2017,325,8,0.0,1006.4,65.0,0.0,87.0,16.0,-7.6,50000.0,160.0,3.0,1.6,4
2017,325,9,0.0,1006.7,57.0,0.0,86.0,23.0,-7.3,44000.0,244.0,3.0,1.8,4
2017,325,10,0.0,1007.0,54.0,0.0,86.0,27.0,-7.3,43130.0,207.0,3.1,1.9,4
2017,325,11,0.0,1007.2,53.0,0.0,86.0,20.0,-7.1,48110.0,246.0,5.3,2.9,4
2017,325,12,0.0,1007.0,60.0,0.0,86.0,20.0,-6.6,50000.0,270.0,3.6,1.8,4
2017,325,13,0.0,1006.5,62.0,0.0,86.0,16.0,-5.6,50000.0,161.0,4.8,3.0,4
2017,325,14,0.0,1006.1,62.0,0.0,86.0,11.0,-6.3,50000.0,171.0,5.0,3.4,4
2017,325,15,0.0,1005.1,64.0,0.0,86.0,-5.0,-6.6,50000.0,180.0,5.8,4.2,4
2017,325,16,0.0,1004.6,68.0,0.0,86.0,-3.0,-6.7,50000.0,175.0,7.7,4.8,4
2017,325,17,0.0,1003.6,71.0,0.0,86.0,-6.0,-6.9,50000.0,177.0,4.9,3.8,4
2017,325,18,0.0,1002.3,74.0,0.0,86.0,-12.0,-6.9,50000.0,174.0,5.9,4.3,4
2017,325,19,0.0,1000.2,76.0,0.0,86.0,-14.0,-7.1,50000.0,170.0,6.8,5.1,4
2017,325,20,7.0,998.3,76.0,0.0,86.0,-14.0,-6.9,50000.0,160.0,5.5,4.5,4
2017,325,21,8.0,996.3,76.0,0.0,86.0,-12.0,-4.9,50000.0,167.0,7.3,5.0,4
2017,325,22,8.0,993.6,73.0,0.0,86.0,-11.0,-4.0,50000.0,180.0,8.4,5.1,4
2017,325,23,8.0,991.9,77.0,0.0,86.0,-15.0,-2.7,5590.0,188.0,11.1,5.9,4
2017,326,0,8.0,990.2,94.0,0.0,86.0,-22.0,-1.1,40240.0,173.0,9.5,4.5,4
2017,326,1,7.0,988.2,88.0,0.0,86.0,-19.0,-1.4,50000.0,201.0,7.7,3.7,4
2017,326,2,0.0,986.2,83.0,0.0,86.0,-24.0,-2.1,39820.0,207.0,12.9,6.4,4
2017,326,3,0.0,985.3,82.0,0.0,86.0,-24.0,-3.0,50000.0,173.0,4.1,2.3,4
2017,326,4,0.0,984.6,81.0,0.0,86.0,-24.0,-2.9,50000.0,292.0,5.2,1.9,4
2017,326,5,1.0,983.7,79.0,0.0,86.0,-27.0,-2.5,50000.0,252.0,6.9,3.1,4
2017,326,6,3.0,982.6,77.0,0.0,86.0,-31.0,-1.9,50000.0,246.0,8.7,3.5,4
2017,326,7,0.0,982.4,75.0,0.0,86.0,-26.0,-2.5,50000.0,287.0,11.5,4.6,4
2017,326,8,1.0,982.4,79.0,0.0,86.0,-23.0,-1.7,50000.0,277.0,11.6,5.7,4
2017,326,9,1.0,982.1,70.0,0.0,86.0,-20.0,-2.5,38060.0,285.0,12.5,6.8,4
2017,326,10,0.0,981.9,67.0,0.0,86.0,-18.0,-2.9,39940.0,283.0,10.4,5.0,4
2017,326,11,5.0,982.2,70.0,0.0,86.0,-19.0,-3.0,47270.0,290.0,11.6,5.6,4
2017,326,12,7.0,982.7,77.0,0.0,86.0,-25.0,-1.7,11250.0,271.0,8.0,3.6,4
2017,326,13,7.0,982.4,76.0,0.0,86.0,-26.0,-2.1,50000.0,286.0,6.2,3.1,4
2017,326,14,5.0,982.7,72.0,0.0,86.0,-32.0,-3.5,50000.0,275.0,10.3,3.5,4
2017,326,15,9.0,983.6,91.0,1.2,86.0,-36.0,-1.9,1030.0,289.0,6.5,3.1,4
2017,326,16,9.0,983.9,91.0,0.7,86.0,-45.0,-1.6,1180.0,309.0,13.2,8.0,4
2017,326,17,7.0,985.9,89.0,0.0,87.0,-55.0,-2.1,2710.0,317.0,16.3,11.9,4
2017,326,18,7.0,987.5,89.0,0.0,86.0,-67.0,-2.8,5620.0,321.0,14.3,10.0,4
2017,326,19,7.0,989.1,87.0,0.0,87.0,-64.0,-3.3,10290.0,337.0,16.2,10.4,4
2017,326,20,7.0,990.8,93.0,0.0,87.0,-68.0,-2.4,970.0,333.0,22.2,14.0,4
2017,326,21,5.0,993.5,84.0,0.0,87.0,-70.0,-3.6,10290.0,334.0,18.0,12.2,4
2017,326,22,7.0,994.8,79.0,0.0,87.0,-77.0,-4.3,12410.0,330.0,19.1,12.9,4
2017,326,23,0.0,994.9,70.0,0.0,87.0,-75.0,-6.3,19460.0,332.0,16.6,12.3,4
2017,327,0,1.0,995.8,69.0,0.0,87.0,-87.0,-7.1,33940.0,321.0,14.8,11.6,4
2017,327,1,0.0,995.6,68.0,0.0,87.0,-81.0,-7.0,32900.0,324.0,14.6,7.8,4
2017,327,2,7.0,996.1,75.0,0.0,87.0,-79.0,-6.2,27800.0,308.0,10.1,7.5,4
2017,327,3,8.0,996.2,80.0,0.0,87.0,-79.0,-5.4,7910.0,312.0,6.1,4.8,4
2017,327,4,7.0,995.5,83.0,0.0,87.0,-79.0,-4.9,6380.0,314.0,10.6,7.1,4
2017,327,5,5.0,995.5,77.0,0.0,87.0,-70.0,-6.1,15300.0,317.0,8.9,6.4,4
2017,327,6,5.0,994.8,78.0,0.0,86.0,-70.0,-6.4,10120.0,329.0,11.0,7.9,4
2017,327,7,1.0,994.1,73.0,0.0,86.0,-67.0,-6.9,42960.0,319.0,11.7,8.4,4
2017,327,8,5.0,994.3,75.0,0.0,86.0,-61.0,-6.2,33050.0,309.0,8.9,6.5,4
2017,327,9,5.0,994.5,72.0,0.0,86.0,-53.0,-6.4,36180.0,313.0,9.8,6.9,4
2017,327,10,5.0,995.0,71.0,0.0,86.0,-49.0,-6.4,39950.0,289.0,6.8,4.6,4
2017,327,11,5.0,995.2,74.0,0.0,86.0,-50.0,-6.0,20550.0,331.0,8.1,6.2,4
2017,327,12,1.0,995.3,72.0,0.0,86.0,-57.0,-6.8,50000.0,308.0,14.4,9.7,4
2017,327,13,5.0,995.9,76.0,0.0,86.0,-58.0,-6.3,50000.0,327.0,5.2,3.6,4
2017,327,14,7.0,996.0,81.0,0.0,86.0,-57.0,-6.1,10570.0,311.0,8.6,5.5,4
2017,327,15,7.0,996.0,86.0,0.2,86.0,-63.0,-5.6,6600.0,311.0,9.5,6.3,4
2017,327,16,8.0,996.8,80.0,0.0,86.0,-69.0,-7.5,50000.0,355.0,6.0,4.5,4
2017,327,17,1.0,997.4,79.0,0.0,86.0,-81.0,-8.5,50000.0,326.0,4.4,3.4,4
2017,327,18,7.0,998.0,81.0,0.0,86.0,-78.0,-9.3,50000.0,325.0,6.0,3.5,4
2017,327,19,1.0,998.5,77.0,0.0,86.0,-87.0,-9.7,50000.0,328.0,8.9,6.4,4
2017,327,20,1.0,999.2,72.0,0.0,86.0,-112.0,-11.0,50000.0,315.0,10.3,7.9,4
2017,327,21,5.0,999.8,78.0,0.0,86.0,-115.0,-10.2,28090.0,314.0,8.7,6.9,4
2017,327,22,0.0,1000.2,78.0,0.0,86.0,-107.0,-11.0,48870.0,313.0,11.8,8.8,4
2017,327,23,3.0,1000.6,77.0,0.0,86.0,-109.0,-10.8,6000.0,311.0,11.2,8.9,4
2017,328,0,1.0,1000.7,81.0,0.0,86.0,-132.0,-11.3,50000.0,302.0,7.3,5.6,4
2017,328,1,7.0,1001.1,81.0,0.0,86.0,-106.0,-10.8,24390.0,297.0,7.9,5.5,4
2017,328,2,7.0,1001.3,82.0,0.0,86.0,-98.0,-10.5,7340.0,287.0,8.0,4.8,4
2017,328,3,7.0,1001.3,81.0,0.0,86.0,-106.0,-10.6,48240.0,289.0,7.3,4.8,4
2017,328,4,3.0,1001.3,77.0,0.0,86.0,-148.0,-11.3,47020.0,296.0,8.8,6.7,4
2017,328,5,3.0,1001.5,69.0,0.0,86.0,-142.0,-11.7,35260.0,310.0,10.9,8.4,4
2017,328,6,3.0,1001.8,71.0,0.0,86.0,-95.0,-11.3,41520.0,321.0,9.5,6.6,4
2017,328,7,5.0,1002.1,81.0,0.0,86.0,-85.0,-9.4,2490.0,305.0,9.1,6.2,4
